Original Image,Original Image Size (KB),Original Image Path,Compressed Image,Compressed Image Size (KB),Compressed Image Path,Compression Ratio,Build Tree Time (ms),Nearest Search Time (ms),CNN Inference Time (ms),Encoding Time (s),Decoding Time (s),PSNR (dB),SSIM,Blocks (blocks/s)
pituitary_0102.jpg,47.22,data/dataset/pituitary\pituitary_0102.jpg,compressed_pituitary_0102.jpg,8.72,data/compressed/kd_tree\compressed_pituitary_0102.jpg,1:5,2.0361,3.0928,0,3.1835,0.0248,24.9143,0.8192,0
pituitary_0103.jpg,47.47,data/dataset/pituitary\pituitary_0103.jpg,compressed_pituitary_0103.jpg,8.02,data/compressed/kd_tree\compressed_pituitary_0103.jpg,1:5,4.4122,3.1382,0,3.2334,0.0347,24.3912,0.8065,0
pituitary_0104.jpg,43.01,data/dataset/pituitary\pituitary_0104.jpg,compressed_pituitary_0104.jpg,8.02,data/compressed/kd_tree\compressed_pituitary_0104.jpg,1:5,3.4611,3.2076,0,3.2912,0.0475,25.0472,0.8277,0
pituitary_0105.jpg,49.32,data/dataset/pituitary\pituitary_0105.jpg,compressed_pituitary_0105.jpg,8.53,data/compressed/kd_tree\compressed_pituitary_0105.jpg,1:5,0.0,3.0578,0,3.1636,0.048,24.0459,0.8115,0
pituitary_0106.jpg,20.61,data/dataset/pituitary\pituitary_0106.jpg,compressed_pituitary_0106.jpg,9.92,data/compressed/kd_tree\compressed_pituitary_0106.jpg,1:2,0.0,3.3152,0,3.4316,0.0382,25.1625,0.7151,0
pituitary_0107.jpg,44.46,data/dataset/pituitary\pituitary_0107.jpg,compressed_pituitary_0107.jpg,7.95,data/compressed/kd_tree\compressed_pituitary_0107.jpg,1:5,0.0,3.1031,0,3.1986,0.0374,24.0997,0.841,0
pituitary_0108.jpg,44.39,data/dataset/pituitary\pituitary_0108.jpg,compressed_pituitary_0108.jpg,7.99,data/compressed/kd_tree\compressed_pituitary_0108.jpg,1:5,2.4757,3.2483,0,3.3663,0.0498,24.9125,0.8214,0
pituitary_0109.jpg,48.53,data/dataset/pituitary\pituitary_0109.jpg,compressed_pituitary_0109.jpg,8.63,data/compressed/kd_tree\compressed_pituitary_0109.jpg,1:5,2.0335,3.2109,0,3.3107,0.0433,24.1619,0.8011,0
pituitary_0110.jpg,50.73,data/dataset/pituitary\pituitary_0110.jpg,compressed_pituitary_0110.jpg,8.79,data/compressed/kd_tree\compressed_pituitary_0110.jpg,1:5,2.0247,3.0446,0,3.1577,0.0497,24.3052,0.7879,0
pituitary_0111.jpg,49.74,data/dataset/pituitary\pituitary_0111.jpg,compressed_pituitary_0111.jpg,8.63,data/compressed/kd_tree\compressed_pituitary_0111.jpg,1:5,0.0,2.9977,0,3.0934,0.0457,25.0444,0.7934,0
pituitary_0112.jpg,39.55,data/dataset/pituitary\pituitary_0112.jpg,compressed_pituitary_0112.jpg,7.08,data/compressed/kd_tree\compressed_pituitary_0112.jpg,1:5,2.1765,3.2855,0,3.3936,0.0348,26.2374,0.8482,0
pituitary_0113.jpg,45.87,data/dataset/pituitary\pituitary_0113.jpg,compressed_pituitary_0113.jpg,7.79,data/compressed/kd_tree\compressed_pituitary_0113.jpg,1:5,0.0,3.1321,0,3.2237,0.0367,25.1647,0.8342,0
pituitary_0114.jpg,52.62,data/dataset/pituitary\pituitary_0114.jpg,compressed_pituitary_0114.jpg,8.94,data/compressed/kd_tree\compressed_pituitary_0114.jpg,1:5,0.0,3.012,0,3.1053,0.0372,24.3446,0.7839,0
pituitary_0115.jpg,33.53,data/dataset/pituitary\pituitary_0115.jpg,compressed_pituitary_0115.jpg,6.48,data/compressed/kd_tree\compressed_pituitary_0115.jpg,1:5,2.038,3.3519,0,3.4579,0.0269,25.235,0.8519,0
pituitary_0116.jpg,55.36,data/dataset/pituitary\pituitary_0116.jpg,compressed_pituitary_0116.jpg,9.67,data/compressed/kd_tree\compressed_pituitary_0116.jpg,1:5,0.0,3.0831,0,3.1818,0.0371,23.6522,0.7752,0
pituitary_0117.jpg,45.94,data/dataset/pituitary\pituitary_0117.jpg,compressed_pituitary_0117.jpg,8.01,data/compressed/kd_tree\compressed_pituitary_0117.jpg,1:5,3.3901,3.0514,0,3.1436,0.0346,24.2119,0.8171,0
pituitary_0118.jpg,51.91,data/dataset/pituitary\pituitary_0118.jpg,compressed_pituitary_0118.jpg,8.88,data/compressed/kd_tree\compressed_pituitary_0118.jpg,1:5,0.0,3.0744,0,3.1702,0.0346,23.4231,0.7956,0
pituitary_0119.jpg,50.1,data/dataset/pituitary\pituitary_0119.jpg,compressed_pituitary_0119.jpg,9.47,data/compressed/kd_tree\compressed_pituitary_0119.jpg,1:5,3.3052,2.998,0,3.1028,0.034,24.9302,0.7741,0
pituitary_0120.jpg,50.91,data/dataset/pituitary\pituitary_0120.jpg,compressed_pituitary_0120.jpg,8.72,data/compressed/kd_tree\compressed_pituitary_0120.jpg,1:5,0.0,3.1116,0,3.2069,0.0321,24.0307,0.7946,0
pituitary_0121.jpg,50.78,data/dataset/pituitary\pituitary_0121.jpg,compressed_pituitary_0121.jpg,9.04,data/compressed/kd_tree\compressed_pituitary_0121.jpg,1:5,0.0,3.0838,0,3.1944,0.0332,24.3525,0.7873,0
pituitary_0122.jpg,51.04,data/dataset/pituitary\pituitary_0122.jpg,compressed_pituitary_0122.jpg,8.53,data/compressed/kd_tree\compressed_pituitary_0122.jpg,1:5,2.1489,2.9931,0,3.0983,0.0474,25.2273,0.8006,0
pituitary_0123.jpg,52.79,data/dataset/pituitary\pituitary_0123.jpg,compressed_pituitary_0123.jpg,9.14,data/compressed/kd_tree\compressed_pituitary_0123.jpg,1:5,3.1664,3.0743,0,3.1811,0.0336,24.0036,0.7841,0
pituitary_0124.jpg,53.11,data/dataset/pituitary\pituitary_0124.jpg,compressed_pituitary_0124.jpg,9.1,data/compressed/kd_tree\compressed_pituitary_0124.jpg,1:5,3.2897,3.0697,0,3.1881,0.0426,23.7363,0.784,0
pituitary_0125.jpg,45.99,data/dataset/pituitary\pituitary_0125.jpg,compressed_pituitary_0125.jpg,8.1,data/compressed/kd_tree\compressed_pituitary_0125.jpg,1:5,3.382,3.0404,0,3.1264,0.035,25.4135,0.8231,0
pituitary_0126.jpg,49.41,data/dataset/pituitary\pituitary_0126.jpg,compressed_pituitary_0126.jpg,8.32,data/compressed/kd_tree\compressed_pituitary_0126.jpg,1:5,3.391,3.1462,0,3.2464,0.0393,24.6354,0.8071,0
pituitary_0127.jpg,39.05,data/dataset/pituitary\pituitary_0127.jpg,compressed_pituitary_0127.jpg,7.32,data/compressed/kd_tree\compressed_pituitary_0127.jpg,1:5,3.2377,3.2103,0,3.3013,0.0426,24.1036,0.8499,0
pituitary_0128.jpg,44.29,data/dataset/pituitary\pituitary_0128.jpg,compressed_pituitary_0128.jpg,7.32,data/compressed/kd_tree\compressed_pituitary_0128.jpg,1:6,3.9425,3.114,0,3.2044,0.0358,28.422,0.8103,0
pituitary_0129.jpg,51.27,data/dataset/pituitary\pituitary_0129.jpg,compressed_pituitary_0129.jpg,9.07,data/compressed/kd_tree\compressed_pituitary_0129.jpg,1:5,3.0303,3.0781,0,3.182,0.0304,24.4014,0.791,0
pituitary_0130.jpg,52.91,data/dataset/pituitary\pituitary_0130.jpg,compressed_pituitary_0130.jpg,8.96,data/compressed/kd_tree\compressed_pituitary_0130.jpg,1:5,2.6598,3.0295,0,3.1295,0.0318,24.0083,0.7889,0
pituitary_0131.jpg,54.14,data/dataset/pituitary\pituitary_0131.jpg,compressed_pituitary_0131.jpg,9.44,data/compressed/kd_tree\compressed_pituitary_0131.jpg,1:5,3.1505,3.1083,0,3.206,0.0325,24.7446,0.7642,0
pituitary_0132.jpg,45.95,data/dataset/pituitary\pituitary_0132.jpg,compressed_pituitary_0132.jpg,8.02,data/compressed/kd_tree\compressed_pituitary_0132.jpg,1:5,3.0289,3.124,0,3.2126,0.0359,24.3957,0.8107,0
pituitary_0133.jpg,37.73,data/dataset/pituitary\pituitary_0133.jpg,compressed_pituitary_0133.jpg,7.05,data/compressed/kd_tree\compressed_pituitary_0133.jpg,1:5,3.2103,3.2463,0,3.3499,0.0419,24.2013,0.8473,0
pituitary_0134.jpg,45.22,data/dataset/pituitary\pituitary_0134.jpg,compressed_pituitary_0134.jpg,8.32,data/compressed/kd_tree\compressed_pituitary_0134.jpg,1:5,0.0,3.0847,0,3.1864,0.0344,23.982,0.8327,0
pituitary_0135.jpg,52.95,data/dataset/pituitary\pituitary_0135.jpg,compressed_pituitary_0135.jpg,8.91,data/compressed/kd_tree\compressed_pituitary_0135.jpg,1:5,3.0291,3.0524,0,3.1445,0.036,24.6601,0.789,0
pituitary_0136.jpg,49.11,data/dataset/pituitary\pituitary_0136.jpg,compressed_pituitary_0136.jpg,8.39,data/compressed/kd_tree\compressed_pituitary_0136.jpg,1:5,0.0,3.0728,0,3.159,0.0297,24.3812,0.8018,0
pituitary_0137.jpg,53.9,data/dataset/pituitary\pituitary_0137.jpg,compressed_pituitary_0137.jpg,9.35,data/compressed/kd_tree\compressed_pituitary_0137.jpg,1:5,3.1974,3.0914,0,3.1903,0.0379,23.1602,0.7802,0
pituitary_0138.jpg,41.8,data/dataset/pituitary\pituitary_0138.jpg,compressed_pituitary_0138.jpg,7.47,data/compressed/kd_tree\compressed_pituitary_0138.jpg,1:5,0.0,3.2264,0,3.325,0.0339,24.2605,0.8365,0
pituitary_0139.jpg,52.75,data/dataset/pituitary\pituitary_0139.jpg,compressed_pituitary_0139.jpg,9.39,data/compressed/kd_tree\compressed_pituitary_0139.jpg,1:5,3.233,3.2033,0,3.3112,0.0358,24.3126,0.7817,0
pituitary_0140.jpg,42.09,data/dataset/pituitary\pituitary_0140.jpg,compressed_pituitary_0140.jpg,8.06,data/compressed/kd_tree\compressed_pituitary_0140.jpg,1:5,2.939,3.1062,0,3.1978,0.0339,25.5435,0.847,0
pituitary_0141.jpg,43.89,data/dataset/pituitary\pituitary_0141.jpg,compressed_pituitary_0141.jpg,8.04,data/compressed/kd_tree\compressed_pituitary_0141.jpg,1:5,4.2396,3.0296,0,3.1148,0.0339,24.8798,0.8393,0
pituitary_0142.jpg,54.79,data/dataset/pituitary\pituitary_0142.jpg,compressed_pituitary_0142.jpg,9.62,data/compressed/kd_tree\compressed_pituitary_0142.jpg,1:5,3.0301,3.1344,0,3.2405,0.0344,23.759,0.7705,0
pituitary_0143.jpg,50.52,data/dataset/pituitary\pituitary_0143.jpg,compressed_pituitary_0143.jpg,8.67,data/compressed/kd_tree\compressed_pituitary_0143.jpg,1:5,2.2986,3.0813,0,3.1821,0.0284,23.5908,0.8013,0
pituitary_0144.jpg,45.96,data/dataset/pituitary\pituitary_0144.jpg,compressed_pituitary_0144.jpg,8.05,data/compressed/kd_tree\compressed_pituitary_0144.jpg,1:5,1.9071,3.0646,0,3.174,0.0408,24.6379,0.8119,0
pituitary_0145.jpg,51.27,data/dataset/pituitary\pituitary_0145.jpg,compressed_pituitary_0145.jpg,8.51,data/compressed/kd_tree\compressed_pituitary_0145.jpg,1:6,0.0,3.1204,0,3.2216,0.0336,23.701,0.8135,0
pituitary_0146.jpg,45.95,data/dataset/pituitary\pituitary_0146.jpg,compressed_pituitary_0146.jpg,8.38,data/compressed/kd_tree\compressed_pituitary_0146.jpg,1:5,0.0,3.0877,0,3.1761,0.0324,23.9473,0.8316,0
pituitary_0147.jpg,49.22,data/dataset/pituitary\pituitary_0147.jpg,compressed_pituitary_0147.jpg,8.6,data/compressed/kd_tree\compressed_pituitary_0147.jpg,1:5,3.576,3.0702,0,3.1554,0.0343,23.4091,0.8047,0
pituitary_0148.jpg,34.13,data/dataset/pituitary\pituitary_0148.jpg,compressed_pituitary_0148.jpg,6.53,data/compressed/kd_tree\compressed_pituitary_0148.jpg,1:5,4.164,3.3647,0,3.4678,0.035,25.2234,0.8555,0
pituitary_0149.jpg,43.39,data/dataset/pituitary\pituitary_0149.jpg,compressed_pituitary_0149.jpg,7.65,data/compressed/kd_tree\compressed_pituitary_0149.jpg,1:5,3.8161,3.0366,0,3.1295,0.0359,24.6467,0.8277,0
pituitary_0150.jpg,39.91,data/dataset/pituitary\pituitary_0150.jpg,compressed_pituitary_0150.jpg,7.74,data/compressed/kd_tree\compressed_pituitary_0150.jpg,1:5,2.9898,3.3117,0,3.4085,0.0338,23.8545,0.8372,0
pituitary_0151.jpg,52.17,data/dataset/pituitary\pituitary_0151.jpg,compressed_pituitary_0151.jpg,8.81,data/compressed/kd_tree\compressed_pituitary_0151.jpg,1:5,3.0289,3.0535,0,3.1569,0.0351,24.5934,0.789,0
pituitary_0152.jpg,38.71,data/dataset/pituitary\pituitary_0152.jpg,compressed_pituitary_0152.jpg,7.09,data/compressed/kd_tree\compressed_pituitary_0152.jpg,1:5,3.5241,3.2438,0,3.3439,0.0343,25.4379,0.8415,0
pituitary_0153.jpg,40.49,data/dataset/pituitary\pituitary_0153.jpg,compressed_pituitary_0153.jpg,7.51,data/compressed/kd_tree\compressed_pituitary_0153.jpg,1:5,2.6534,3.3222,0,3.4199,0.0354,24.745,0.8308,0
pituitary_0154.jpg,46.03,data/dataset/pituitary\pituitary_0154.jpg,compressed_pituitary_0154.jpg,8.53,data/compressed/kd_tree\compressed_pituitary_0154.jpg,1:5,2.8722,3.0917,0,3.1882,0.0294,24.3445,0.8061,0
pituitary_0155.jpg,50.81,data/dataset/pituitary\pituitary_0155.jpg,compressed_pituitary_0155.jpg,8.44,data/compressed/kd_tree\compressed_pituitary_0155.jpg,1:6,3.7978,3.0553,0,3.1481,0.0358,24.7536,0.8115,0
pituitary_0156.jpg,48.2,data/dataset/pituitary\pituitary_0156.jpg,compressed_pituitary_0156.jpg,8.05,data/compressed/kd_tree\compressed_pituitary_0156.jpg,1:5,3.6943,3.1267,0,3.2302,0.0354,24.3314,0.8066,0
pituitary_0157.jpg,46.61,data/dataset/pituitary\pituitary_0157.jpg,compressed_pituitary_0157.jpg,8.68,data/compressed/kd_tree\compressed_pituitary_0157.jpg,1:5,3.6161,3.1017,0,3.1929,0.0321,24.5565,0.829,0
pituitary_0158.jpg,50.18,data/dataset/pituitary\pituitary_0158.jpg,compressed_pituitary_0158.jpg,8.44,data/compressed/kd_tree\compressed_pituitary_0158.jpg,1:5,2.1298,3.0397,0,3.1291,0.0381,24.3219,0.8105,0
pituitary_0159.jpg,53.55,data/dataset/pituitary\pituitary_0159.jpg,compressed_pituitary_0159.jpg,9.66,data/compressed/kd_tree\compressed_pituitary_0159.jpg,1:5,4.1265,3.0422,0,3.1348,0.0354,23.6115,0.7754,0
pituitary_0160.jpg,50.62,data/dataset/pituitary\pituitary_0160.jpg,compressed_pituitary_0160.jpg,9.08,data/compressed/kd_tree\compressed_pituitary_0160.jpg,1:5,2.2283,3.0073,0,3.0912,0.0354,25.5286,0.7866,0
pituitary_0161.jpg,47.95,data/dataset/pituitary\pituitary_0161.jpg,compressed_pituitary_0161.jpg,8.33,data/compressed/kd_tree\compressed_pituitary_0161.jpg,1:5,3.6237,3.1127,0,3.1996,0.0312,25.2055,0.8166,0
pituitary_0162.jpg,37.92,data/dataset/pituitary\pituitary_0162.jpg,compressed_pituitary_0162.jpg,6.91,data/compressed/kd_tree\compressed_pituitary_0162.jpg,1:5,3.587,3.2643,0,3.371,0.0352,25.3988,0.8651,0
pituitary_0163.jpg,36.92,data/dataset/pituitary\pituitary_0163.jpg,compressed_pituitary_0163.jpg,7.04,data/compressed/kd_tree\compressed_pituitary_0163.jpg,1:5,4.5271,3.0972,0,3.1889,0.0417,25.6743,0.853,0
pituitary_0164.jpg,45.33,data/dataset/pituitary\pituitary_0164.jpg,compressed_pituitary_0164.jpg,8.26,data/compressed/kd_tree\compressed_pituitary_0164.jpg,1:5,4.6525,3.1568,0,3.2477,0.0513,25.323,0.8391,0
pituitary_0165.jpg,52.65,data/dataset/pituitary\pituitary_0165.jpg,compressed_pituitary_0165.jpg,8.96,data/compressed/kd_tree\compressed_pituitary_0165.jpg,1:5,3.8531,3.0677,0,3.1794,0.0309,24.9892,0.7923,0
pituitary_0166.jpg,42.23,data/dataset/pituitary\pituitary_0166.jpg,compressed_pituitary_0166.jpg,7.5,data/compressed/kd_tree\compressed_pituitary_0166.jpg,1:5,3.8371,3.2597,0,3.348,0.036,25.0009,0.8388,0
pituitary_0167.jpg,54.96,data/dataset/pituitary\pituitary_0167.jpg,compressed_pituitary_0167.jpg,9.73,data/compressed/kd_tree\compressed_pituitary_0167.jpg,1:5,2.9957,3.1064,0,3.1994,0.0354,23.2776,0.7691,0
pituitary_0168.jpg,44.68,data/dataset/pituitary\pituitary_0168.jpg,compressed_pituitary_0168.jpg,7.92,data/compressed/kd_tree\compressed_pituitary_0168.jpg,1:5,2.7223,3.1006,0,3.188,0.0327,24.1013,0.8187,0
pituitary_0169.jpg,53.26,data/dataset/pituitary\pituitary_0169.jpg,compressed_pituitary_0169.jpg,8.98,data/compressed/kd_tree\compressed_pituitary_0169.jpg,1:5,3.8965,3.0149,0,3.1076,0.0355,24.264,0.7904,0
pituitary_0170.jpg,52.81,data/dataset/pituitary\pituitary_0170.jpg,compressed_pituitary_0170.jpg,9.18,data/compressed/kd_tree\compressed_pituitary_0170.jpg,1:5,3.0546,3.088,0,3.1831,0.0295,23.6885,0.779,0
pituitary_0171.jpg,54.11,data/dataset/pituitary\pituitary_0171.jpg,compressed_pituitary_0171.jpg,9.39,data/compressed/kd_tree\compressed_pituitary_0171.jpg,1:5,3.2098,2.9958,0,3.0882,0.0345,23.4941,0.7696,0
pituitary_0172.jpg,53.69,data/dataset/pituitary\pituitary_0172.jpg,compressed_pituitary_0172.jpg,9.33,data/compressed/kd_tree\compressed_pituitary_0172.jpg,1:5,3.2465,3.0735,0,3.1846,0.0384,23.9362,0.7827,0
pituitary_0173.jpg,48.56,data/dataset/pituitary\pituitary_0173.jpg,compressed_pituitary_0173.jpg,8.53,data/compressed/kd_tree\compressed_pituitary_0173.jpg,1:5,2.9936,3.0936,0,3.1785,0.0431,23.761,0.8052,0
pituitary_0174.jpg,50.18,data/dataset/pituitary\pituitary_0174.jpg,compressed_pituitary_0174.jpg,8.44,data/compressed/kd_tree\compressed_pituitary_0174.jpg,1:5,16.7556,3.0,0,3.1148,0.0366,24.9316,0.8155,0
pituitary_0175.jpg,40.55,data/dataset/pituitary\pituitary_0175.jpg,compressed_pituitary_0175.jpg,7.32,data/compressed/kd_tree\compressed_pituitary_0175.jpg,1:5,0.0,3.2679,0,3.3848,0.0348,24.0295,0.8469,0
pituitary_0176.jpg,53.27,data/dataset/pituitary\pituitary_0176.jpg,compressed_pituitary_0176.jpg,9.14,data/compressed/kd_tree\compressed_pituitary_0176.jpg,1:5,3.0196,3.1112,0,3.2166,0.0303,23.9639,0.7839,0
pituitary_0177.jpg,43.15,data/dataset/pituitary\pituitary_0177.jpg,compressed_pituitary_0177.jpg,7.91,data/compressed/kd_tree\compressed_pituitary_0177.jpg,1:5,4.2176,3.0781,0,3.1818,0.0451,25.3634,0.819,0
pituitary_0178.jpg,43.61,data/dataset/pituitary\pituitary_0178.jpg,compressed_pituitary_0178.jpg,8.3,data/compressed/kd_tree\compressed_pituitary_0178.jpg,1:5,0.0,3.1263,0,3.2162,0.0352,24.463,0.8198,0
pituitary_0179.jpg,41.3,data/dataset/pituitary\pituitary_0179.jpg,compressed_pituitary_0179.jpg,7.62,data/compressed/kd_tree\compressed_pituitary_0179.jpg,1:5,4.5671,3.2088,0,3.3103,0.0436,25.6735,0.8312,0
pituitary_0180.jpg,53.8,data/dataset/pituitary\pituitary_0180.jpg,compressed_pituitary_0180.jpg,9.36,data/compressed/kd_tree\compressed_pituitary_0180.jpg,1:5,0.0,2.9844,0,3.1059,0.035,23.7332,0.7833,0
pituitary_0181.jpg,48.48,data/dataset/pituitary\pituitary_0181.jpg,compressed_pituitary_0181.jpg,8.82,data/compressed/kd_tree\compressed_pituitary_0181.jpg,1:5,2.0063,3.103,0,3.2171,0.0363,24.856,0.8325,0
pituitary_0182.jpg,44.35,data/dataset/pituitary\pituitary_0182.jpg,compressed_pituitary_0182.jpg,8.05,data/compressed/kd_tree\compressed_pituitary_0182.jpg,1:5,4.3428,3.0285,0,3.1387,0.0246,24.5074,0.8433,0
pituitary_0183.jpg,44.79,data/dataset/pituitary\pituitary_0183.jpg,compressed_pituitary_0183.jpg,7.6,data/compressed/kd_tree\compressed_pituitary_0183.jpg,1:5,3.8915,3.1529,0,3.2453,0.0366,24.7757,0.8419,0
pituitary_0184.jpg,43.61,data/dataset/pituitary\pituitary_0184.jpg,compressed_pituitary_0184.jpg,7.91,data/compressed/kd_tree\compressed_pituitary_0184.jpg,1:5,17.9856,3.2971,0,3.4235,0.0437,23.9892,0.8317,0
pituitary_0185.jpg,46.67,data/dataset/pituitary\pituitary_0185.jpg,compressed_pituitary_0185.jpg,8.45,data/compressed/kd_tree\compressed_pituitary_0185.jpg,1:5,2.3801,3.0228,0,3.113,0.0344,25.865,0.8296,0
pituitary_0186.jpg,41.1,data/dataset/pituitary\pituitary_0186.jpg,compressed_pituitary_0186.jpg,7.37,data/compressed/kd_tree\compressed_pituitary_0186.jpg,1:5,3.2856,3.2312,0,3.3275,0.0349,24.3809,0.8449,0
pituitary_0187.jpg,43.07,data/dataset/pituitary\pituitary_0187.jpg,compressed_pituitary_0187.jpg,7.89,data/compressed/kd_tree\compressed_pituitary_0187.jpg,1:5,0.0,3.1019,0,3.1893,0.0359,25.5405,0.8438,0
pituitary_0188.jpg,51.55,data/dataset/pituitary\pituitary_0188.jpg,compressed_pituitary_0188.jpg,8.99,data/compressed/kd_tree\compressed_pituitary_0188.jpg,1:5,0.0,3.0554,0,3.1484,0.0414,23.5113,0.7846,0
pituitary_0189.jpg,57.0,data/dataset/pituitary\pituitary_0189.jpg,compressed_pituitary_0189.jpg,10.18,data/compressed/kd_tree\compressed_pituitary_0189.jpg,1:5,0.0,3.0834,0,3.1923,0.0326,23.7917,0.7364,0
pituitary_0190.jpg,48.27,data/dataset/pituitary\pituitary_0190.jpg,compressed_pituitary_0190.jpg,8.84,data/compressed/kd_tree\compressed_pituitary_0190.jpg,1:5,0.0,3.0811,0,3.1744,0.0377,25.5458,0.8273,0
pituitary_0191.jpg,40.75,data/dataset/pituitary\pituitary_0191.jpg,compressed_pituitary_0191.jpg,7.17,data/compressed/kd_tree\compressed_pituitary_0191.jpg,1:5,3.3031,3.0402,0,3.163,0.0333,25.3039,0.8332,0
pituitary_0192.jpg,37.82,data/dataset/pituitary\pituitary_0192.jpg,compressed_pituitary_0192.jpg,6.76,data/compressed/kd_tree\compressed_pituitary_0192.jpg,1:5,0.0,3.3596,0,3.4561,0.0318,24.7253,0.8577,0
pituitary_0193.jpg,40.18,data/dataset/pituitary\pituitary_0193.jpg,compressed_pituitary_0193.jpg,7.47,data/compressed/kd_tree\compressed_pituitary_0193.jpg,1:5,3.3681,3.2575,0,3.3529,0.0406,23.8178,0.8371,0
pituitary_0194.jpg,46.1,data/dataset/pituitary\pituitary_0194.jpg,compressed_pituitary_0194.jpg,8.54,data/compressed/kd_tree\compressed_pituitary_0194.jpg,1:5,2.2073,3.0529,0,3.1491,0.0353,24.8072,0.8365,0
pituitary_0195.jpg,46.89,data/dataset/pituitary\pituitary_0195.jpg,compressed_pituitary_0195.jpg,8.12,data/compressed/kd_tree\compressed_pituitary_0195.jpg,1:5,16.618,3.1299,0,3.2363,0.0325,24.734,0.8273,0
pituitary_0196.jpg,47.26,data/dataset/pituitary\pituitary_0196.jpg,compressed_pituitary_0196.jpg,8.56,data/compressed/kd_tree\compressed_pituitary_0196.jpg,1:5,3.1459,3.011,0,3.1146,0.0355,23.6134,0.8305,0
pituitary_0197.jpg,50.17,data/dataset/pituitary\pituitary_0197.jpg,compressed_pituitary_0197.jpg,8.55,data/compressed/kd_tree\compressed_pituitary_0197.jpg,1:5,3.0379,3.1472,0,3.2519,0.0367,24.5058,0.7999,0
pituitary_0198.jpg,49.95,data/dataset/pituitary\pituitary_0198.jpg,compressed_pituitary_0198.jpg,8.7,data/compressed/kd_tree\compressed_pituitary_0198.jpg,1:5,3.5839,3.0916,0,3.1876,0.0286,24.3801,0.7875,0
pituitary_0199.jpg,46.66,data/dataset/pituitary\pituitary_0199.jpg,compressed_pituitary_0199.jpg,8.16,data/compressed/kd_tree\compressed_pituitary_0199.jpg,1:5,4.0123,3.047,0,3.1357,0.0246,24.6022,0.825,0
pituitary_0200.jpg,46.16,data/dataset/pituitary\pituitary_0200.jpg,compressed_pituitary_0200.jpg,8.44,data/compressed/kd_tree\compressed_pituitary_0200.jpg,1:5,0.0,3.0818,0,3.1983,0.0348,24.3565,0.84,0
pituitary_0201.jpg,41.49,data/dataset/pituitary\pituitary_0201.jpg,compressed_pituitary_0201.jpg,7.48,data/compressed/kd_tree\compressed_pituitary_0201.jpg,1:5,2.5618,3.3227,0,3.441,0.0566,24.6773,0.8395,0
pituitary_0202.jpg,49.25,data/dataset/pituitary\pituitary_0202.jpg,compressed_pituitary_0202.jpg,8.67,data/compressed/kd_tree\compressed_pituitary_0202.jpg,1:5,2.9025,3.0475,0,3.1517,0.0418,23.7018,0.7911,0
pituitary_0203.jpg,43.24,data/dataset/pituitary\pituitary_0203.jpg,compressed_pituitary_0203.jpg,7.86,data/compressed/kd_tree\compressed_pituitary_0203.jpg,1:5,4.4551,3.3061,0,3.4142,0.0341,25.0873,0.8301,0
pituitary_0204.jpg,52.56,data/dataset/pituitary\pituitary_0204.jpg,compressed_pituitary_0204.jpg,9.03,data/compressed/kd_tree\compressed_pituitary_0204.jpg,1:5,3.1857,2.9798,0,3.0914,0.0417,23.936,0.7858,0
pituitary_0205.jpg,54.07,data/dataset/pituitary\pituitary_0205.jpg,compressed_pituitary_0205.jpg,9.44,data/compressed/kd_tree\compressed_pituitary_0205.jpg,1:5,0.0,3.1004,0,3.2103,0.0357,23.4556,0.7674,0
pituitary_0206.jpg,54.52,data/dataset/pituitary\pituitary_0206.jpg,compressed_pituitary_0206.jpg,9.17,data/compressed/kd_tree\compressed_pituitary_0206.jpg,1:5,0.0,3.1003,0,3.1973,0.0421,24.7743,0.7895,0
pituitary_0207.jpg,48.79,data/dataset/pituitary\pituitary_0207.jpg,compressed_pituitary_0207.jpg,8.95,data/compressed/kd_tree\compressed_pituitary_0207.jpg,1:5,2.0285,3.0073,0,3.1065,0.0479,25.471,0.814,0
pituitary_0208.jpg,52.41,data/dataset/pituitary\pituitary_0208.jpg,compressed_pituitary_0208.jpg,9.08,data/compressed/kd_tree\compressed_pituitary_0208.jpg,1:5,3.1991,3.0973,0,3.2081,0.0285,24.9111,0.7875,0
pituitary_0209.jpg,47.08,data/dataset/pituitary\pituitary_0209.jpg,compressed_pituitary_0209.jpg,8.57,data/compressed/kd_tree\compressed_pituitary_0209.jpg,1:5,3.032,3.0633,0,3.1688,0.0338,25.5653,0.8475,0
pituitary_0210.jpg,50.73,data/dataset/pituitary\pituitary_0210.jpg,compressed_pituitary_0210.jpg,8.89,data/compressed/kd_tree\compressed_pituitary_0210.jpg,1:5,2.5551,3.0392,0,3.1392,0.0332,23.3697,0.787,0
pituitary_0211.jpg,57.41,data/dataset/pituitary\pituitary_0211.jpg,compressed_pituitary_0211.jpg,10.03,data/compressed/kd_tree\compressed_pituitary_0211.jpg,1:5,2.6844,3.0865,0,3.1817,0.0344,23.5963,0.763,0
pituitary_0212.jpg,54.17,data/dataset/pituitary\pituitary_0212.jpg,compressed_pituitary_0212.jpg,9.74,data/compressed/kd_tree\compressed_pituitary_0212.jpg,1:5,0.0,3.0281,0,3.1135,0.0354,23.9106,0.7749,0
